"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Delhi","10","15","2015","2","0","4","8","JUGAL KISHOR","M","IND","87","GEN","105887","147262","SHAKUR BASTI","GEN","CHANDNI CHOWK","8","71.9","0.08","yes","34","0.03","2.22","AEDL100245","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","CHANDNI CHOWK","","","","Graduate","Salaried Work or Employed","Insurance Agent, Qualified Professional","",""
"AE","Delhi","10","15","2015","2","0","4","9","SUNITA SACHDEVA","F","DJP","53","GEN","105887","147262","SHAKUR BASTI","GEN","CHANDNI CHOWK","8","71.9","0.05","yes","0","0","2.22","AEDL100246","Local Party","2900","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","16","2015","2","0","4","1","JITENDER SINGH TOMAR","M","AAAP","63012","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","55.7","no","22311","19.72","2.27","AEDL100952","State-based Party","13","TRUE","2","AAAP","13","TRI NAGAR","TRUE","TRUE","1","FALSE","FALSE","TRUE","48","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","16","2015","2","0","4","2","NAND KISHORE GARG","M","BJP","40701","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","35.98","no","32762","28.96","2.27","AEDL104453","National Party","1605","TRUE","6","BJP","1605","TRI NAGAR","TRUE","TRUE","3","FALSE","TRUE","TRUE","66","CHANDNI CHOWK","","","","Doctorate","Liberal Profession or Professional","Consultant","",""
"AE","Delhi","10","16","2015","2","0","4","3","ANIL BHARDWAJ","M","INC","7939","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","7.02","yes","7532","6.66","2.27","AEDL102667","National Party","3482","TRUE","4","INC","3482","TRI NAGAR","TRUE","TRUE","2","FALSE","FALSE","TRUE","48","CHANDNI CHOWK","","","","Graduate","Business","","Social Work",""
"AE","Delhi","10","16","2015","2","0","4","4","None of the Above","","NOTA","407","","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.36","yes","90","0.08","2.27","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","16","2015","2","0","4","5","NITYA NAND SINGH","M","BSP","317","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.28","yes","42","0.04","2.27","AEDL100250","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","CHANDNI CHOWK","","","","Post Graduate","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","10","16","2015","2","0","4","6","LALITA AGARWAL","F","IND","275","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.24","yes","136","0.12","2.27","AEDL100251","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","CHANDNI CHOWK","","","","8th Pass","Other","Household","",""
"AE","Delhi","10","16","2015","2","0","4","7","KHALID ALI","M","IND","139","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.12","yes","38","0.03","2.27","AEDL100252","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","10","16","2015","2","0","4","8","MOHAMMAD SALEEM","M","NCP","101","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.09","yes","21","0.02","2.27","AEDL100253","State-based Party (Other State)","5792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","CHANDNI CHOWK","","","","10th Pass","Business","Rent","",""
"AE","Delhi","10","16","2015","2","0","4","9","NEELAM NIGAM","F","JD(U)","80","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.07","yes","19","0.02","2.27","AEDL100254","State-based Party (Other State)","11002","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","CHANDNI CHOWK","","","","12th Pass","Social Work","","",""
"AE","Delhi","10","16","2015","2","0","4","10","NANDKISHOR PRASAD YADAV","M","IND","61","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.05","yes","28","0.02","2.27","AEDL100255","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","CHANDNI CHOWK","","","","Graduate","Small Business or Self-employed","","",""
"AE","Delhi","10","16","2015","2","0","4","11","AMIT KUMAR","M","IND","33","SC","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.03","yes","5","0","2.27","AEDL100256","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","CHANDNI CHOWK","","","","8th Pass","Other","","",""
"AE","Delhi","10","16","2015","2","0","4","12","SANDEEP KANSAL","M","SHS","28","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.02","yes","10","0.01","2.27","AEDL100257","State-based Party (Other State)","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","CHANDNI CHOWK","","","","12th Pass","Student","","",""
"AE","Delhi","10","16","2015","2","0","4","13","MANISH KUKREJA","M","SASAPT","18","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.02","yes","11","0.01","2.27","AEDL100258","Local Party","7603","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","CHANDNI CHOWK","","","","12th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","10","16","2015","2","0","4","14","BASHIRUDDIN","M","AIMF","7","GEN","113118","158887","TRI NAGAR","GEN","CHANDNI CHOWK","13","71.19","0.01","yes","0","0","2.27","GEDL79939","Local Party","726","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","69","CHANDNI CHOWK","","","","5th Pass","Other","","",""
"AE","Delhi","10","17","2015","2","0","4","1","RAJESH GUPTA","M","AAAP","61208","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","54.85","no","22044","19.76","2.33","AEDL100260","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","36","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","17","2015","2","0","4","2","DR. MAHANDER NAGPAL","M","BJP","39164","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","35.1","no","30793","27.6","2.33","AEDL100968","National Party","1605","TRUE","2","BJP","1605","WAZIRPUR","TRUE","TRUE","1","FALSE","TRUE","TRUE","55","CHANDNI CHOWK","","","","Doctorate","Business","Unspecified","",""
"AE","Delhi","10","17","2015","2","0","4","3","HARI SHANKER GUPTA","M","INC","8371","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","7.5","yes","7186","6.44","2.33","AEDL101788","National Party","3482","TRUE","3","INC","3482","WAZIRPUR","TRUE","TRUE","1","FALSE","FALSE","TRUE","58","CHANDNI CHOWK","","","","Post Graduate","Business","","",""
"AE","Delhi","10","17","2015","2","0","4","4","RAM DHANI","M","BSP","1185","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","1.06","yes","638","0.57","2.33","AEDL100263","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","CHANDNI CHOWK","","","","8th Pass","Business","","",""
"AE","Delhi","10","17","2015","2","0","4","5","RAJESH KUMAR","M","IND","547","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.49","yes","79","0.07","2.33","AEDL100264","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","CHANDNI CHOWK","","","","Graduate","Salaried Work or Employed","","",""
"AE","Delhi","10","17","2015","2","0","4","6","None of the Above","","NOTA","468","","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.42","yes","237","0.21","2.33","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","17","2015","2","0","4","7","H.D. ANSARI","M","IND","231","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.21","yes","48","0.04","2.33","AEDL100265","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","17","2015","2","0","4","8","AJAY KUMAR SINGH","M","CPI(ML)(L)","183","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.16","yes","113","0.1","2.33","AEDL100266","Local Party","2472","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","17","2015","2","0","4","9","SUNIL KUMAR","M","ASSP","70","SC","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.06","yes","8","0.01","2.33","AEDL101792","Local Party","972","TRUE","3","IND","10809","WAZIRPUR","TRUE","FALSE","0","FALSE","FALSE","TRUE","44","CHANDNI CHOWK","","","","10th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","17","2015","2","0","4","10","MUNSHI LAL PARJAPATI","M","LPSP","62","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.06","yes","9","0.01","2.33","AEDL100268","Local Party","5160","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","CHANDNI CHOWK","","","","10th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","17","2015","2","0","4","11","INDARJEET YADAV","M","SASAPT","53","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.05","yes","10","0.01","2.33","AEDL101791","Local Party","7603","TRUE","2","RJD","12103","WAZIRPUR","TRUE","FALSE","0","TRUE","FALSE","FALSE","65","CHANDNI CHOWK","","","","12th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","10","17","2015","2","0","4","12","RAMESH CHANDRA","M","PSPART","43","GEN","111585","163100","WAZIRPUR","GEN","CHANDNI CHOWK","11","68.42","0.04","yes","0","0","2.33","AEDL100270","Local Party","6195","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","18","2015","2","0","4","1","AKHILESH PATI TRIPATHI","M","AAAP","54628","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","52.38","no","16706","16.02","2.44","AEDL100981","State-based Party","13","TRUE","2","AAAP","13","MODEL TOWN","TRUE","TRUE","2","FALSE","TRUE","TRUE","30","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","18","2015","2","0","4","2","VIVEK GARG","M","BJP","37922","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","36.36","no","28930","27.74","2.44","AEDL100272","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","10","18","2015","2","0","4","3","KANWAR KARAN SINGH","M","INC","8992","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","8.62","yes","7816","7.49","2.44","AEDL105312","National Party","3482","TRUE","6","INC","3482","MODEL TOWN","TRUE","TRUE","3","FALSE","FALSE","TRUE","58","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","10","18","2015","2","0","4","4","GAUTAM","M","IND","1176","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","1.13","yes","486","0.47","2.44","AEDL100274","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","CHANDNI CHOWK","","","","10th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","18","2015","2","0","4","5","None of the Above","","NOTA","690","","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","0.66","yes","89","0.09","2.44","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","18","2015","2","0","4","6","JEETENDER","M","BSP","601","SC","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","0.58","yes","455","0.44","2.44","AEDL100275","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","CHANDNI CHOWK","","","","12th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","18","2015","2","0","4","7","VINOD K. JAIN","M","IND","146","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","0.14","yes","17","0.02","2.44","AEDL100276","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","61","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","18","2015","2","0","4","8","SACHIN JHA","M","IND","129","GEN","104284","153672","MODEL TOWN","GEN","CHANDNI CHOWK","7","67.86","0.12","yes","0","0","2.44","AEDL100277","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","CHANDNI CHOWK","","","","8th Pass","Other","","",""
"AE","Delhi","10","19","2015","2","0","4","1","SOM DUTT","M","AAAP","67507","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","56.6","no","34315","28.77","2.38","AEDL100992","State-based Party","13","TRUE","2","AAAP","13","SADAR BAZAR","TRUE","TRUE","2","FALSE","TRUE","TRUE","39","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","19","2015","2","0","4","2","PARVEEN KUMAR JAIN","M","BJP","33192","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","27.83","no","16861","14.14","2.38","AEDL100279","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","10","19","2015","2","0","4","3","AJAY MAKAN","M","INC","16331","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","13.69","yes","15583","13.06","2.38","AEDL104423","National Party","3482","TRUE","4","INC","3482","RAJOURI GARDEN","FALSE","TRUE","3","FALSE","FALSE","FALSE","51","CHANDNI CHOWK","","","","Post Graduate","Business","","",""
"AE","Delhi","10","19","2015","2","0","4","4","MIRZA ALI RAZA","M","BSP","748","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.63","yes","336","0.28","2.38","AEDL100997","State-based Party (Other State)","16651","TRUE","2","BSP","16651","SADAR BAZAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","35","CHANDNI CHOWK","","","","5th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","10","19","2015","2","0","4","5","None of the Above","","NOTA","412","","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.35","yes","155","0.13","2.38","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","19","2015","2","0","4","6","MAN MOHAN","M","SHS","257","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.22","yes","68","0.06","2.38","AEDL100282","State-based Party (Other State)","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","53","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","10","19","2015","2","0","4","7","GHANSHYAM DASS","M","IND","189","SC","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.16","yes","17","0.01","2.38","7890","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","10","19","2015","2","0","4","8","PRASHANT YADAV","M","IND","172","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.14","yes","42","0.04","2.38","AEDL100284","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","CHANDNI CHOWK","","","","12th Pass","Other","","",""
"AE","Delhi","10","19","2015","2","0","4","9","RITU KAUSHIK","F","SUCI","130","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.11","yes","11","0.01","2.38","AEDL100285","State-based Party (Other State)","8082","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","Post Graduate","Social Work","Activist","",""
"AE","Delhi","10","19","2015","2","0","4","10","AJAY","M","IND","119","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.1","yes","38","0.03","2.38","AEDL100286","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","19","2015","2","0","4","11","MOHD FURQAN","M","HCP","81","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.07","yes","25","0.02","2.38","GEDL43600","Local Party","3223","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","CHANDNI CHOWK","","","","Graduate Professional","Liberal Profession or Professional","Doctor","Salaried Work or Employed","Managerial Position"
"AE","Delhi","10","19","2015","2","0","4","12","DAL CHAND","M","IND","56","SC","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.05","yes","12","0.01","2.38","GEDL15328","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","53","CHANDNI CHOWK","","","","8th Pass","Business","","",""
"AE","Delhi","10","19","2015","2","0","4","13","VED PARKASH","M","ASSP","44","SC","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.04","yes","6","0.01","2.38","AEDL100289","Local Party","972","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","10th Pass","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","10","19","2015","2","0","4","14","MAHENDER PRATAP SINGH SIKARWAR","M","RPI(A)","38","GEN","119276","165889","SADAR BAZAR","GEN","CHANDNI CHOWK","13","71.9","0.03","yes","0","0","2.38","AEDL100290","Local Party","12285","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","CHANDNI CHOWK","","","","Post Graduate","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","20","2015","2","0","4","1","ALKA LAMBA","F","AAAP","36756","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","49.35","no","18287","24.55","2.78","AEDL103264","State-based Party","13","TRUE","2","INC","3482","MOTI NAGAR","FALSE","FALSE","1","TRUE","FALSE","FALSE","39","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","20","2015","2","0","4","2","SUMAN KUMAR GUPTA","M","BJP","18469","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","24.8","no","539","0.72","2.78","AEDL101007","National Party","1605","TRUE","2","BJP","1605","CHANDNI CHOWK","TRUE","TRUE","0","FALSE","FALSE","TRUE","58","CHANDNI CHOWK","","","","Graduate","Business","","",""
"AE","Delhi","10","20","2015","2","0","4","3","PARLAD SINGH SAWHNEY","M","INC","17930","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","24.07","no","17568","23.59","2.78","AEDL104044","National Party","3482","TRUE","5","INC","3482","CHANDNI CHOWK","TRUE","TRUE","4","FALSE","TRUE","TRUE","64","CHANDNI CHOWK","","","","Graduate","Social Work","","",""
"AE","Delhi","10","20","2015","2","0","4","4","None of the Above","","NOTA","362","","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.49","yes","145","0.19","2.78","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","20","2015","2","0","4","5","MOHD. REHAN","M","BSP","217","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.29","yes","5","0.01","2.78","AEDL100294","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","8th Pass","Business","","",""
"AE","Delhi","10","20","2015","2","0","4","6","MOHD. NASEEM","M","NCP","212","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.28","yes","95","0.13","2.78","AEDL100295","State-based Party (Other State)","5792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","20","2015","2","0","4","7","ASHOK KUMAR","M","ABHM","117","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.16","yes","6","0.01","2.78","AEDL100296","State-based Party","268","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","12th Pass","Salaried Work or Employed","","",""
"AE","Delhi","10","20","2015","2","0","4","8","TARUN","M","IND","111","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.15","yes","25","0.03","2.78","AEDL100297","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","10","20","2015","2","0","4","9","LAKHAN SINGH","M","IND","86","SC","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.12","yes","23","0.03","2.78","AEDL100298","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","20","2015","2","0","4","10","ADIL MIRZA","M","IUML","63","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.08","yes","6","0.01","2.78","AEDL100299","State-based Party (Other State)","3952","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","CHANDNI CHOWK","","","","Graduate","Business","Industrialist","",""
"AE","Delhi","10","20","2015","2","0","4","11","SANDEEP SHARMA","M","IND","57","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.08","yes","9","0.01","2.78","AEDL100300","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","CHANDNI CHOWK","","","","12th Pass","Salaried Work or Employed","","",""
"AE","Delhi","10","20","2015","2","0","4","12","BALRAM BARI","M","IND","48","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.06","yes","23","0.03","2.78","GEDL43469","Independents","10809","TRUE","6","IND","10809","CHANDNI CHOWK","TRUE","TRUE","0","FALSE","FALSE","TRUE","47","CHANDNI CHOWK","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","10","20","2015","2","0","4","13","PARMEET SINGH","M","IND","25","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.03","yes","2","0","2.78","AEDL100302","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","10","20","2015","2","0","4","14","ANIL ANAND","M","IND","23","GEN","74476","113784","CHANDNI CHOWK","GEN","CHANDNI CHOWK","13","65.45","0.03","yes","0","0","2.78","AEDL103216","Independents","10809","TRUE","4","IND","10809","CHANDNI CHOWK","TRUE","TRUE","0","FALSE","FALSE","TRUE","69","CHANDNI CHOWK","","","","12th Pass","Retired or Pension","","",""
"AE","Delhi","10","21","2015","2","0","4","1","ASIM AHMED KHAN","M","AAAP","47584","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","59.23","no","26096","32.48","2.33","AEDL100304","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","38","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","21","2015","2","0","4","2","SHOAIB IQBAL","M","INC","21488","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","26.75","no","12383","15.41","2.33","AEDL105215","National Party","3482","TRUE","6","JD(U)","11002","MATIA MAHAL","TRUE","FALSE","5","TRUE","TRUE","TRUE","56","CHANDNI CHOWK","","","","12th Pass","Business","Real Estate or Builder or Developer or Construction","Politics","Party Worker"
"AE","Delhi","10","21","2015","2","0","4","3","SHAKEEL ANJUM DEHLVI","M","BJP","9105","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","11.33","yes","8675","10.8","2.33","AEDL100306","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","CHANDNI CHOWK","","","","10th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","21","2015","2","0","4","4","MOHD SAMI","M","IND","430","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.54","yes","34","0.04","2.33","GEDL74463","Independents","10809","TRUE","2","IND","10809","CHANDNI CHOWK","FALSE","TRUE","0","FALSE","FALSE","FALSE","41","CHANDNI CHOWK","","","","Graduate","Business","","",""
"AE","Delhi","10","21","2015","2","0","4","5","RAVI ANAND","M","BSP","396","SC","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.49","yes","181","0.23","2.33","AEDL100308","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","CHANDNI CHOWK","","","","10th Pass","Business","","",""
"AE","Delhi","10","21","2015","2","0","4","6","UMAR FAROOQ","M","IND","215","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.27","yes","12","0.01","2.33","AEDL101024","Independents","10809","TRUE","2","IND","10809","MATIA MAHAL","TRUE","TRUE","0","FALSE","FALSE","TRUE","28","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","21","2015","2","0","4","7","None of the Above","","NOTA","203","","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.25","yes","39","0.05","2.33","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","21","2015","2","0","4","8","SHAFI DEHLVI","M","BMUP","164","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.2","yes","3","0","2.33","AEDL100310","Local Party","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","CHANDNI CHOWK","","","","10th Pass","Social Work","Activist","",""
"AE","Delhi","10","21","2015","2","0","4","9","SHOAIB AHMED","M","IND","161","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.2","yes","30","0.04","2.33","AEDL100311","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","CHANDNI CHOWK","","","","12th Pass","Social Work","","",""
